Step 56000 | L2 Loss: -11444.255 | KLD Loss: 1.302 | L2 Loss_1: 29.136 | L2 Loss_2: 11473.391 | loss_tot: -5858887.500 | L2 Loss test: 0.000
Step 56500 | L2 Loss: -12005.541 | KLD Loss: 1.295 | L2 Loss_1: 65.429 | L2 Loss_2: 12070.971 | loss_tot: -6146450.000 | L2 Loss test: 0.000
Step 57000 | L2 Loss: -11785.365 | KLD Loss: 1.501 | L2 Loss_1: 75.137 | L2 Loss_2: 11860.502 | loss_tot: -6033341.500 | L2 Loss test: 0.000
Step 57500 | L2 Loss: -11906.586 | KLD Loss: 1.547 | L2 Loss_1: 68.733 | L2 Loss_2: 11975.318 | loss_tot: -6094226.500 | L2 Loss test: 0.000
Step 58000 | L2 Loss: -11750.720 | KLD Loss: 1.507 | L2 Loss_1: 63.285 | L2 Loss_2: 11814.004 | loss_tot: -6015796.000 | L2 Loss test: 0.000
Step 58500 | L2 Loss: -11320.680 | KLD Loss: 1.471 | L2 Loss_1: 14.236 | L2 Loss_2: 11334.915 | loss_tot: -5794604.000 | L2 Loss test: 0.000
Step 59000 | L2 Loss: -11804.048 | KLD Loss: 1.477 | L2 Loss_1: 32.949 | L2 Loss_2: 11836.996 | loss_tot: -6043183.500 | L2 Loss test: 0.000
Step 59500 | L2 Loss: -12103.898 | KLD Loss: 1.470 | L2 Loss_1: 153.907 | L2 Loss_2: 12257.806 | loss_tot: -6197076.000 | L2 Loss test: 0.000
Step 60000 | L2 Loss: -11627.210 | KLD Loss: 1.432 | L2 Loss_1: 136.471 | L2 Loss_2: 11763.681 | loss_tot: -5953116.000 | L2 Loss test: 0.000
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201014-101907/jonatank_lat180_ns0_ps28_modalityFLAIR_step60000.ckpt
Step 60500 | L2 Loss: -12102.372 | KLD Loss: 1.446 | L2 Loss_1: 19.159 | L2 Loss_2: 12121.530 | loss_tot: -6195573.000 | L2 Loss test: 0.000
Step 61000 | L2 Loss: -11842.277 | KLD Loss: 1.456 | L2 Loss_1: 52.132 | L2 Loss_2: 11894.410 | loss_tot: -6062330.000 | L2 Loss test: 0.000
Step 61500 | L2 Loss: -11653.888 | KLD Loss: 1.466 | L2 Loss_1: 12.939 | L2 Loss_2: 11666.826 | loss_tot: -5967203.500 | L2 Loss test: 0.000
Step 62000 | L2 Loss: -11948.915 | KLD Loss: 1.474 | L2 Loss_1: 277.354 | L2 Loss_2: 12226.269 | loss_tot: -6117460.500 | L2 Loss test: 0.000
Step 62500 | L2 Loss: -10931.805 | KLD Loss: 1.502 | L2 Loss_1: 26.247 | L2 Loss_2: 10958.051 | loss_tot: -5595722.500 | L2 Loss test: 0.000
Step 63000 | L2 Loss: -12234.284 | KLD Loss: 1.528 | L2 Loss_1: 21.914 | L2 Loss_2: 12256.197 | loss_tot: -6264629.500 | L2 Loss test: 0.000
Step 63500 | L2 Loss: -11508.961 | KLD Loss: 1.515 | L2 Loss_1: 183.455 | L2 Loss_2: 11692.415 | loss_tot: -5891202.500 | L2 Loss test: 0.000
