Modality:  FLAIR
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121
>>> lat_dim value: 60
>>> mode is: jonatank
CAME HERE!! 1
CAME HERE!! 11
2020-10-20 12:51:22.710847: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-10-20 12:51:22.940968: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:05:00.0
totalMemory: 11.91GiB freeMemory: 11.76GiB
2020-10-20 12:51:22.941006: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-10-20 12:51:23.427390: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-10-20 12:51:23.427434: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-10-20 12:51:23.427441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-10-20 12:51:23.427675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11376 MB memory) -> physical GPU (device: 0, name: TITAN Xp, pci bus id: 0000:05:00.0, compute capability: 6.1)
CAME HERE!! 12
CAME HERE!! 2
CAME HERE!! 3
CAME HERE!! 31
CAME HERE!! 32
Initialized parameters
CAME HERE!! 33
CAME HERE!! 4
TIME TO TRAIN START:  6.00052189827
Step 27500 | L2 Loss: -4778.016 | KLD Loss: 70.743 | L2 Loss_1: 778.835 | L2 Loss_2: 5556.851 | loss_tot: -2318.533 | L2 Loss test: 2.145
Step 28000 | L2 Loss: -5190.700 | KLD Loss: 63.859 | L2 Loss_1: 700.093 | L2 Loss_2: 5890.793 | loss_tot: -2528.584 | L2 Loss test: 1.311
Step 28500 | L2 Loss: -4399.576 | KLD Loss: 74.646 | L2 Loss_1: 744.762 | L2 Loss_2: 5144.338 | loss_tot: -2124.664 | L2 Loss test: 1.620
Step 29000 | L2 Loss: -4918.140 | KLD Loss: 81.064 | L2 Loss_1: 785.132 | L2 Loss_2: 5703.271 | loss_tot: -2380.588 | L2 Loss test: 2.911
Step 29500 | L2 Loss: -4105.226 | KLD Loss: 84.106 | L2 Loss_1: 677.094 | L2 Loss_2: 4782.320 | loss_tot: -1968.469 | L2 Loss test: 0.908
Step 30000 | L2 Loss: -4105.829 | KLD Loss: 76.892 | L2 Loss_1: 901.684 | L2 Loss_2: 5007.514 | loss_tot: -1978.678 | L2 Loss test: 1.962
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step30000.ckpt
Step 30500 | L2 Loss: -3790.709 | KLD Loss: 105.785 | L2 Loss_1: 839.445 | L2 Loss_2: 4630.154 | loss_tot: -1787.529 | L2 Loss test: 2.375
Step 31000 | L2 Loss: -4062.030 | KLD Loss: 79.283 | L2 Loss_1: 781.886 | L2 Loss_2: 4843.916 | loss_tot: -1951.854 | L2 Loss test: 2.272
Step 31500 | L2 Loss: -4741.585 | KLD Loss: 78.638 | L2 Loss_1: 872.275 | L2 Loss_2: 5613.860 | loss_tot: -2290.805 | L2 Loss test: 1.591
Step 32000 | L2 Loss: -4892.801 | KLD Loss: 83.305 | L2 Loss_1: 753.863 | L2 Loss_2: 5646.664 | loss_tot: -2361.770 | L2 Loss test: 2.321
Step 32500 | L2 Loss: -4763.062 | KLD Loss: 76.993 | L2 Loss_1: 767.844 | L2 Loss_2: 5530.906 | loss_tot: -2305.772 | L2 Loss test: 1.516
Step 33000 | L2 Loss: -4483.833 | KLD Loss: 85.155 | L2 Loss_1: 787.141 | L2 Loss_2: 5270.974 | loss_tot: -2155.798 | L2 Loss test: 1.951
Step 33500 | L2 Loss: -4800.265 | KLD Loss: 77.933 | L2 Loss_1: 787.425 | L2 Loss_2: 5587.690 | loss_tot: -2322.852 | L2 Loss test: 3.772
Step 34000 | L2 Loss: -4659.095 | KLD Loss: 73.838 | L2 Loss_1: 804.832 | L2 Loss_2: 5463.928 | loss_tot: -2256.187 | L2 Loss test: 2.323
Step 34500 | L2 Loss: -4706.540 | KLD Loss: 70.853 | L2 Loss_1: 925.824 | L2 Loss_2: 5632.364 | loss_tot: -2284.692 | L2 Loss test: 2.881
Step 35000 | L2 Loss: -4866.738 | KLD Loss: 71.185 | L2 Loss_1: 741.840 | L2 Loss_2: 5608.578 | loss_tot: -2362.850 | L2 Loss test: 1.432
/scratch_net/bmicdl03/jonatank/logs/ddp/vae/FLAIR20201020-125121/jonatank_lat60_ns50_ps28_modalityFLAIR_step35000.ckpt
Step 35500 | L2 Loss: -4940.839 | KLD Loss: 66.196 | L2 Loss_1: 712.813 | L2 Loss_2: 5653.652 | loss_tot: -2402.243 | L2 Loss test: 2.791
Step 36000 | L2 Loss: -4059.748 | KLD Loss: 83.059 | L2 Loss_1: 783.083 | L2 Loss_2: 4842.831 | loss_tot: -1949.384 | L2 Loss test: 2.170
Step 36500 | L2 Loss: -4990.241 | KLD Loss: 69.024 | L2 Loss_1: 745.092 | L2 Loss_2: 5735.333 | loss_tot: -2424.223 | L2 Loss test: 2.593
Step 37000 | L2 Loss: -4980.063 | KLD Loss: 82.337 | L2 Loss_1: 745.434 | L2 Loss_2: 5725.497 | loss_tot: -2407.248 | L2 Loss test: 1.626
Step 37500 | L2 Loss: -4699.268 | KLD Loss: 69.988 | L2 Loss_1: 726.800 | L2 Loss_2: 5426.067 | loss_tot: -2280.457 | L2 Loss test: 1.442
